warranty_id,type1,original_damage,field_id,warranty_dmgdate,geom
3530,flood,1,13181,2021-10-03,"POLYGON ((102.4673248779 15.2672988268169, 102.465743649 15.2671151333759, 102.4657937097 15.266308227812, 102.4676677234 15.2664121711252, 102.4675087461 15.266816926623, 102.4673248779 15.2672988268169))"
3531,flood,1,13182,2021-10-01,"POLYGON ((102.46577024459839 15.26762160395516, 102.46634490787983 15.26774063095247, 102.4664481729269 15.266505722572917, 102.4658440053463 15.266429389600729, 102.46577024459839 15.26762160395516))"
3532,flood,1,13183,2021-10-03,"POLYGON ((102.46606394648552 15.297067406787086, 102.46643979102373 15.297138554247704, 102.46652964502572 15.296857198239552, 102.46612630784512 15.296703907565727, 102.46606394648552 15.297067406787086))"
3534,flood,1,13184,2021-10-03,"POLYGON ((102.48486120253801 15.287715833005555, 102.48774524778128 15.288382060740814, 102.48803693801166 15.287570297538869, 102.48504929244518 15.286816745617518, 102.48486120253801 15.287715833005555, 102.48486120253801 15.287715833005555))"
3535,flood,1,13185,2021-10-03,"POLYGON ((102.48188260942698 15.287027611063321, 102.48487897217272 15.287852959663939, 102.485106959939 15.286893071171471, 102.48267319053411 15.286282142547496, 102.48188260942698 15.287027611063321))"
3536,flood,1,13187,2021-10-03,"POLYGON ((102.47200571000576 15.284470368102228, 102.47245598584412 15.28471034341066, 102.4727215245366 15.284233303275837, 102.47218172997236 15.283944167913289, 102.47200571000576 15.284470368102228))"
3537,flood,1,13187,2021-10-03,"POLYGON ((102.47200571000576 15.284470368102228, 102.47245598584412 15.28471034341066, 102.4727215245366 15.284233303275837, 102.47218172997236 15.283944167913289, 102.47200571000576 15.284470368102228))"
3538,flood,1,13187,2021-10-03,"POLYGON ((102.47200571000576 15.284470368102228, 102.47245598584412 15.28471034341066, 102.4727215245366 15.284233303275837, 102.47218172997236 15.283944167913289, 102.47200571000576 15.284470368102228))"
3539,flood,1,13188,2021-10-03,"POLYGON ((102.4652122985 15.2827410607491, 102.4653121873 15.2823454968462, 102.4654089937 15.282206366849, 102.4654513774 15.2821625633011, 102.4656129841 15.2822153425438, 102.4658163337 15.2822864009514, 102.4658062771 15.2823555876944, 102.4669260294 15.2825111592095, 102.4670809365 15.2825292239658, 102.467200136 15.2832057901451, 102.4670950498 15.2831968294286, 102.4665229208 15.2831496717631, 102.4663086214 15.2831338330147, 102.4661174372 15.2831137842376, 102.4659539241 15.2830940495112, 102.4656919782 15.2830128407327, 102.4656811728 15.2829523608385, 102.4653599962 15.2828101234768, 102.4652122985 15.2827410607491))"
3540,flood,1,13189,2021-10-03,"POLYGON ((102.46472183614969 15.281360690176244, 102.46415354311466 15.282388845682602, 102.46363319456577 15.282209347365091, 102.46384844183922 15.281622985123803, 102.46350545436144 15.281443162729031, 102.46365264058113 15.281135265033154, 102.46365264058113 15.281135265033154, 102.46472183614969 15.281360690176244))"
3541,flood,1,13191,2021-10-03,"POLYGON ((102.4521576867 15.280576380838, 102.4522257292 15.2801667085395, 102.4553255872 15.2801854970447, 102.4577188444 15.2802897272967, 102.4576978735 15.2803224436821, 102.4575979999 15.2805354638434, 102.457746942 15.2806335395252, 102.457807864 15.2807850215328, 102.4521576867 15.280576380838))"
3542,flood,1,13190,2021-10-03,"POLYGON ((102.4521004711 15.2810008608665, 102.4521257044 15.2807274693618, 102.4521576867 15.280576380838, 102.457807864 15.2807850215328, 102.4577850782 15.2810705968918, 102.4521004711 15.2810008608665))"
3544,flood,1,13196,2021-10-15,"POLYGON ((104.002973400056 14.5877834063531, 104.003500118852 14.5875176670686, 104.003830701113 14.586844719021, 104.003226198256 14.5864037649659, 104.002390690148 14.5872723689828, 104.002973400056 14.5877834063531))"
3545,flood,1,13199,2021-09-23,"POLYGON ((103.7945281875 14.6617340922426, 103.7955877417 14.6608848481504, 103.7958065081 14.6608967684114, 103.796040362 14.6611892265257, 103.7960773287 14.6615211163829, 103.7962762055 14.6616246212894, 103.7963908198 14.6619407327506, 103.7966882962 14.6622497000197, 103.7973530631 14.6632725052836, 103.7972300392 14.6639891991613, 103.7970490035 14.6641689437602, 103.7954599072 14.6629876376469, 103.7950632262 14.6630907538427, 103.7948670162 14.6630061385908, 103.7947672944 14.663091788117, 103.7946259966 14.6630964487249, 103.7945281875 14.6617340922426))"
3546,flood,1,13201,2021-10-03,"POLYGON ((102.4681165631 15.2784173290884, 102.4681886133 15.278212690678, 102.4682428104 15.2782105402737, 102.4685937488 15.2781887165274, 102.4685790219 15.2782391380403, 102.4689134456 15.2782408415843, 102.4691995676 15.2783588901517, 102.4693555861 15.2784408579818, 102.4696404646 15.2785695261435, 102.4698414288 15.2786591055786, 102.4700609163 15.278756185972, 102.470322683 15.278866083601, 102.4705655302 15.2789613706136, 102.4708065055 15.2790550843007, 102.4709374884 15.2791018080463, 102.4710980388 15.2791886444572, 102.4711761588 15.2792203752166, 102.4713553666 15.2793149425645, 102.4715346723 15.279401285954, 102.4717983405 15.279529712151, 102.4718666052 15.2795685491094, 102.4719404341 15.2796043440981, 102.4718506757 15.2797989349974, 102.4716406728 15.2801918372405, 102.4713932315 15.2800343981174, 102.4712879144 15.2799673880239, 102.4711453476 15.2798700756407, 102.4710201879 15.2798038027066, 102.4705725847 15.2796177991837, 102.4696915831 15.2791635725038, 102.4694912954 15.27904357057, 102.4693336808 15.2789576428713, 102.4690924393 15.2788594984816, 102.4689716572 15.2788139655538, 102.468982414 15.2787847312882, 102.4681165631 15.2784173290884))"
3547,flood,1,13209,2021-10-03,"POLYGON ((102.4740220606327 15.291096108347437, 102.47385140508412 15.291519447447193, 102.47461751103401 15.291801134029045, 102.47519250959158 15.29205339034812, 102.4759988486767 15.29250615733867, 102.47660771012305 15.292785255360462, 102.47672840952872 15.292389408229711, 102.4740220606327 15.291096108347437))"
3548,flood,1,13207,2021-10-03,"POLYGON ((102.4766611084 15.2925024433594, 102.4765617592 15.2928466182967, 102.4764811158 15.2928009847749, 102.4762402544 15.2926552081078, 102.4750969787 15.2920055933041, 102.4749990572 15.2919695177193, 102.4746958788 15.2918262159966, 102.4744741917 15.2917219831073, 102.4742326864 15.2916302417334, 102.4737934129 15.2914833543512, 102.4738352308 15.2913629709157, 102.4739422068 15.2910902615362, 102.4766611084 15.2925024433594))"
3549,flood,1,13208,2021-10-03,"POLYGON ((102.476759785 15.2921787314532, 102.4766611084 15.2925024433594, 102.4739422068 15.2910902615362, 102.4739533292 15.2910410238945, 102.4741338198 15.2907741182827, 102.476759785 15.2921787314532))"
3550,flood,1,13227,2021-10-03,"POLYGON ((102.47409917414188 15.276105342868384, 102.47192759066819 15.274199361556377, 102.47192759066819 15.274199361556377, 102.47302159667015 15.272716093119689, 102.4741578474641 15.27315337701087, 102.47464802116156 15.273308948944678, 102.47457727789877 15.275099473334295, 102.47409917414188 15.276105342868384))"
3551,flood,1,13210,2021-10-02,"POLYGON ((102.49508813023567 15.323612786227326, 102.495281919837 15.322646271153705, 102.49641750007869 15.323087331112491, 102.49765567481518 15.323660642996794, 102.49730262905359 15.32433775043964, 102.49508813023567 15.323612786227326, 102.49508813023567 15.323612786227326))"
3552,flood,1,13229,2021-10-02,"POLYGON ((102.5050308737 15.3381595512951, 102.5052393146 15.3382445397805, 102.5037911957 15.341803292615, 102.5036815123 15.3417738802468, 102.5035365362 15.3417219405209, 102.5050308737 15.3381595512951))"
3553,flood,1,13228,2021-10-02,"POLYGON ((102.4996393027 15.3206201684569, 102.4996281944 15.3205609762444, 102.4996094149 15.3203778640868, 102.5028453693 15.3225095891913, 102.5027049469 15.3226216857354, 102.4996393027 15.3206201684569))"
3556,flood,1,13233,2021-10-02,"POLYGON ((102.5054 15.29476, 102.50594202429058 15.294869585146904, 102.50670108944178 15.292354157100927, 102.50624746084213 15.292041100944743, 102.5054 15.29476))"
3557,flood,1,13237,2021-10-02,"POLYGON ((102.500126324594 15.324292480669456, 102.5002121552825 15.323818764272085, 102.50060509890318 15.323906070446476, 102.50076368451118 15.323578833782882, 102.50057358294725 15.32350737195325, 102.50077776610851 15.323201152886323, 102.50026915222406 15.322976742852438, 102.50001166015863 15.323246099535636, 102.49986480921507 15.323471802707665, 102.49975416809319 15.323691361863325, 102.49969650059938 15.324184156536717, 102.500126324594 15.324292480669456))"
3558,flood,1,13236,2021-10-02,"POLYGON ((102.50006161630154 15.310402282387164, 102.5001598522067 15.310235419784572, 102.50294733792543 15.312117467008644, 102.50287760049105 15.312314725273795, 102.50006161630154 15.310402282387164))"
3560,flood,1,13225,2021-10-02,"POLYGON ((102.50932462513447 15.310354745961611, 102.51128297299147 15.311024135449525, 102.51138020306826 15.310469544794003, 102.5093377009034 15.309587694118997, 102.5093377009034 15.309587694118997, 102.50932462513447 15.310354745961611, 102.50932462513447 15.310354745961611))"
3561,flood,1,13231,2021-10-02,"POLYGON ((102.51121692359447 15.33787232535051, 102.50990632921457 15.340597694291862, 102.51022920012474 15.340622590724056, 102.51156125217678 15.338027202531116, 102.51121692359447 15.33787232535051))"
3562,flood,1,13234,2021-10-02,"POLYGON ((102.511202506721 15.337889462079698, 102.50989995896816 15.340592844337207, 102.50959753990175 15.340557277999538, 102.51088734716177 15.337780498324893, 102.511202506721 15.337889462079698))"
3563,flood,1,13247,2021-10-02,"POLYGON ((102.48665325343607 15.325690665333624, 102.48592872172594 15.325793491681244, 102.48416818678379 15.32604958727062, 102.4836304038763 15.32611878476241, 102.48364984989168 15.325651539571705, 102.48411890119316 15.325606270085979, 102.48589251190423 15.325363108109189, 102.48664923012257 15.325249610866306, 102.48668611049652 15.325241527014741, 102.48665325343607 15.325690665333624))"
3564,flood,1,13256,2021-10-10,"POLYGON ((102.50935178250073 15.329365220780959, 102.50886999070644 15.329889043382583, 102.50857092440128 15.329564079515796, 102.50845123082398 15.32962745559315, 102.5076884776354 15.329272096625465, 102.50769048929214 15.329162158332919, 102.50740516930817 15.329026028778808, 102.50724893063308 15.328812618848053, 102.50755101442337 15.328180471486743, 102.5082628056407 15.328483449770093, 102.50854980200529 15.328677782461321, 102.50935178250073 15.329365220780959))"
3565,flood,1,13238,2021-10-02,"POLYGON ((102.50873185694216 15.312584742433664, 102.50949025154114 15.313079503511094, 102.51049507409336 15.313751147886073, 102.5121047347784 15.313934176263476, 102.51237194985151 15.313353076781063, 102.51236222684383 15.31311410440541, 102.51108013093472 15.312723146303892, 102.50989023596048 15.312282064491923, 102.50913754105568 15.311948342151268, 102.50873185694216 15.312584742433664))"
3566,flood,1,13254,2021-10-10,"POLYGON ((102.48310368508099 15.305533138144924, 102.4843093380332 15.305820626794864, 102.48519212007523 15.306011099934917, 102.4853054434061 15.305008607779886, 102.48310368508099 15.305533138144924))"
3567,flood,1,13255,2021-10-02,"POLYGON ((102.50119384378193 15.32495050815046, 102.50089209526776 15.324845417905482, 102.50048372894526 15.32474582463994, 102.50055748969315 15.324967645939255, 102.50056620687246 15.32516844898246, 102.50080157071352 15.325260281549888, 102.50113550573589 15.325258018071597, 102.50119384378193 15.32495050815046))"
3568,flood,1,13253,2021-10-10,"POLYGON ((102.51613676548004 15.323215380603688, 102.51628529280424 15.322784021651286, 102.51600801944733 15.322758799735986, 102.51613441854715 15.321783226651762, 102.51503303647043 15.321696566310155, 102.51486472785473 15.323048851578344, 102.51613676548004 15.323215380603688))"
3570,flood,1,13263,2021-10-03,"POLYGON ((102.47973684221506 15.280740042748363, 102.47986625880003 15.280407240426802, 102.47999735176563 15.280032392475935, 102.48009458184242 15.279751983777837, 102.48021461069584 15.279370019307933, 102.48022533953188 15.279305334316135, 102.47987933456898 15.279170789469273, 102.4796074256301 15.2790572671876, 102.47933752834797 15.279007136245939, 102.47896905988455 15.278833780123051, 102.47887618839741 15.279073115031187, 102.47873906046152 15.279591241829127, 102.47852951288223 15.280312477375665, 102.47973684221506 15.280740042748363))"
3571,flood,1,13269,2021-10-03,"POLYGON ((102.4681581513 15.2970879093378, 102.4681960364 15.2971130238442, 102.4682741548 15.2969678507989, 102.4683779473 15.2970871430078, 102.4698013317 15.2990977863066, 102.4698979727 15.2992297821196, 102.4703222263 15.2996867914376, 102.4705352493 15.299965615818, 102.4698880159 15.3005525654196, 102.4688132153 15.2991470668793, 102.4684499992 15.2985240222517, 102.4680768686 15.297532760288, 102.4680227901 15.2974931878203, 102.4681581513 15.2970879093378))"
3572,flood,1,13270,2021-10-03,"POLYGON ((102.4845712613 15.2672526641902, 102.4852228982 15.2643896599047, 102.4852951673 15.2644234415912, 102.485634961 15.2644842059894, 102.4852382282 15.2663342711809, 102.4850265391 15.2673895171553, 102.4848186412 15.2673293639999, 102.4845712613 15.2672526641902))"
3573,flood,1,13276,2021-12-25,"POLYGON ((102.49210752546787 15.3119195618082, 102.495192065835 15.31149011981455, 102.49461371451615 15.314244289350201, 102.49205119907855 15.313788659015337, 102.49210752546787 15.3119195618082))"
3574,flood,1,13275,2021-10-02,"POLYGON ((102.4919643625617 15.318342654159336, 102.49229058623314 15.317881212172164, 102.49379161745308 15.31855219440329, 102.49397836625576 15.319100943090689, 102.4919643625617 15.318342654159336))"
3575,flood,1,13277,2021-10-02,"POLYGON ((102.4916994944215 15.318582267291442, 102.49192614108325 15.31828218494497, 102.49394048005342 15.319025599366764, 102.49409705400465 15.319548477784037, 102.4916994944215 15.318582267291442))"
3576,flood,1,13278,2021-10-02,"POLYGON ((102.49679401516914 15.315939393636706, 102.49730765819551 15.315035576864199, 102.49772977083921 15.313633117133751, 102.49689761549234 15.313439417206895, 102.49655026942492 15.31460743474759, 102.4960795417428 15.315439142045093, 102.49679401516914 15.315939393636706))"
3578,flood,1,13217,2021-10-01,"POLYGON ((102.48087946325539 15.334152651847754, 102.48083252459764 15.334716556540162, 102.48075138777496 15.335302446730072, 102.48049087822437 15.336090421177305, 102.4804214760661 15.33682051548903, 102.48123720288277 15.33663459711769, 102.48231779783964 15.337211751869159, 102.4821773171425 15.33416170537547, 102.48087946325539 15.334152651847754))"
3584,flood,1,13284,2021-10-02,"POLYGON ((102.49853543937206 15.322237869497258, 102.49931059777737 15.321209909620304, 102.49841239303349 15.320682184939919, 102.4975886195898 15.320218161219401, 102.49717254191637 15.32000571238497, 102.49686308205126 15.320932789657007, 102.49667968600988 15.321328906177976, 102.49853543937206 15.322237869497258))"
3592,flood,1,13296,2021-10-02,"POLYGON ((102.49854650348425 15.323640918248547, 102.49791283160448 15.32340098755528, 102.49810595065357 15.323100588765461, 102.49861758202314 15.323347633657487, 102.49854650348425 15.323640918248547))"
3593,flood,1,13295,2021-10-02,"POLYGON ((102.4983272328973 15.322741661766155, 102.49880734831095 15.322970922416074, 102.49868799000978 15.323253536750041, 102.49818105250596 15.323017809259923, 102.4983272328973 15.322741661766155))"
